ecoli70,1000,7,code2022_signfixed,0.8142857142857143,0.7285714285714285,0.23880597014925373,26.0,51.0,16.0,19.0,67.0
ecoli70,1000,7,fixed_c1,0.8142857142857143,0.7571428571428571,0.345679012345679,35.0,53.0,28.0,17.0,81.0
ecoli70,1000,7,fixed_c2,0.8142857142857143,0.7571428571428571,0.2638888888888889,26.0,53.0,19.0,17.0,72.0
ecoli70,1000,7,fixed_c3,0.8142857142857143,0.7571428571428571,0.2318840579710145,23.0,53.0,16.0,17.0,69.0
ecoli70,1000,7,fixed_c4,0.8142857142857143,0.7571428571428571,0.208955223880597,22.0,53.0,14.0,17.0,67.0
ecoli70,1000,7,fixed_c5,0.8142857142857143,0.7571428571428571,0.208955223880597,22.0,53.0,14.0,17.0,67.0
ecoli70,1000,7,fixed_c6,0.8142857142857143,0.7571428571428571,0.208955223880597,22.0,53.0,14.0,17.0,67.0
ecoli70,1000,7,fixed_c8,0.8142857142857143,0.7571428571428571,0.19696969696969696,21.0,53.0,13.0,17.0,66.0
ecoli70,1000,8,code2022_buggy,0.8,0.5142857142857142,0.21739130434782608,37.0,36.0,10.0,34.0,46.0
ecoli70,1000,8,code2022_signfixed,0.8,0.7285714285714285,0.25,26.0,51.0,17.0,19.0,68.0
ecoli70,1000,8,fixed_c1,0.8,0.7428571428571429,0.3953488372093023,41.0,52.0,34.0,18.0,86.0
ecoli70,1000,8,fixed_c2,0.8,0.7428571428571429,0.2676056338028169,27.0,52.0,19.0,18.0,71.0
ecoli70,1000,8,fixed_c3,0.8,0.7428571428571429,0.22388059701492538,23.0,52.0,15.0,18.0,67.0
ecoli70,1000,8,fixed_c4,0.8,0.7428571428571429,0.1875,21.0,52.0,12.0,18.0,64.0
ecoli70,1000,8,fixed_c5,0.8,0.7428571428571429,0.1875,21.0,52.0,12.0,18.0,64.0
ecoli70,1000,8,fixed_c6,0.8,0.7428571428571429,0.1875,21.0,52.0,12.0,18.0,64.0
ecoli70,1000,8,fixed_c8,0.8,0.7428571428571429,0.1746031746031746,20.0,52.0,11.0,18.0,63.0
ecoli70,1000,9,code2022_buggy,0.7714285714285715,0.5142857142857142,0.16279069767441862,34.0,36.0,7.0,34.0,43.0
ecoli70,1000,9,code2022_signfixed,0.7714285714285715,0.7142857142857143,0.21875,24.0,50.0,14.0,20.0,64.0
ecoli70,1000,9,fixed_c1,0.7714285714285715,0.7285714285714285,0.42696629213483145,44.0,51.0,38.0,19.0,89.0
ecoli70,1000,9,fixed_c2,0.7714285714285715,0.7285714285714285,0.2916666666666667,28.0,51.0,21.0,19.0,72.0
ecoli70,1000,9,fixed_c3,0.7714285714285715,0.7285714285714285,0.2714285714285714,26.0,51.0,19.0,19.0,70.0
ecoli70,1000,9,fixed_c4,0.7714285714285715,0.7285714285714285,0.25,24.0,51.0,17.0,19.0,68.0
ecoli70,1000,9,fixed_c5,0.7714285714285715,0.7285714285714285,0.23880597014925373,23.0,51.0,16.0,19.0,67.0
ecoli70,1000,9,fixed_c6,0.7714285714285715,0.7285714285714285,0.22727272727272727,22.0,51.0,15.0,19.0,66.0
ecoli70,1000,9,fixed_c8,0.7714285714285715,0.7285714285714285,0.22727272727272727,22.0,51.0,15.0,19.0,66.0
ecoli70,300,0,code2022_buggy,0.7285714285714285,0.4714285714285714,0.25,40.0,33.0,11.0,37.0,44.0
ecoli70,300,0,code2022_signfixed,0.7285714285714285,0.6571428571428571,0.23333333333333334,28.0,46.0,14.0,24.0,60.0
ecoli70,300,0,fixed_c1,0.7285714285714285,0.6857142857142857,0.37662337662337664,41.0,48.0,29.0,22.0,77.0
ecoli70,300,0,fixed_c2,0.7285714285714285,0.6857142857142857,0.2727272727272727,31.0,48.0,18.0,22.0,66.0
ecoli70,300,0,fixed_c3,0.7285714285714285,0.6857142857142857,0.21311475409836064,26.0,48.0,13.0,22.0,61.0
ecoli70,300,0,fixed_c4,0.7285714285714285,0.6857142857142857,0.2,25.0,48.0,12.0,22.0,60.0
ecoli70,300,0,fixed_c5,0.7285714285714285,0.6857142857142857,0.2,25.0,48.0,12.0,22.0,60.0
ecoli70,300,0,fixed_c6,0.7285714285714285,0.6714285714285714,0.2033898305084746,26.0,47.0,12.0,23.0,59.0
ecoli70,300,0,fixed_c8,0.7285714285714285,0.6285714285714286,0.2,28.0,44.0,11.0,26.0,55.0
ecoli70,300,1,code2022_buggy,0.7428571428571429,0.4714285714285714,0.15384615384615385,37.0,33.0,6.0,37.0,39.0
ecoli70,300,1,code2022_signfixed,0.7428571428571429,0.6285714285714286,0.2413793103448276,30.0,44.0,14.0,26.0,58.0
ecoli70,300,1,fixed_c1,0.7428571428571429,0.7,0.3717948717948718,39.0,49.0,29.0,21.0,78.0
ecoli70,300,1,fixed_c2,0.7428571428571429,0.7,0.3,32.0,49.0,21.0,21.0,70.0
ecoli70,300,1,fixed_c3,0.7428571428571429,0.7,0.20967741935483872,24.0,49.0,13.0,21.0,62.0
ecoli70,300,1,fixed_c4,0.7428571428571429,0.6714285714285714,0.2033898305084746,26.0,47.0,12.0,23.0,59.0
ecoli70,300,1,fixed_c5,0.7428571428571429,0.6714285714285714,0.1896551724137931,25.0,47.0,11.0,23.0,58.0
ecoli70,300,1,fixed_c6,0.7428571428571429,0.6714285714285714,0.1896551724137931,25.0,47.0,11.0,23.0,58.0
ecoli70,300,1,fixed_c8,0.7428571428571429,0.6571428571428571,0.19298245614035087,26.0,46.0,11.0,24.0,57.0
ecoli70,300,2,code2022_buggy,0.7428571428571429,0.4714285714285714,0.175,38.0,33.0,7.0,37.0,40.0
ecoli70,300,2,code2022_signfixed,0.7428571428571429,0.6428571428571429,0.19642857142857142,28.0,45.0,11.0,25.0,56.0
ecoli70,300,2,fixed_c1,0.7428571428571429,0.6857142857142857,0.43529411764705883,48.0,48.0,37.0,22.0,85.0
ecoli70,300,2,fixed_c2,0.7428571428571429,0.6857142857142857,0.2727272727272727,31.0,48.0,18.0,22.0,66.0
ecoli70,300,2,fixed_c3,0.7428571428571429,0.6714285714285714,0.25396825396825395,30.0,47.0,16.0,23.0,63.0
ecoli70,300,2,fixed_c4,0.7428571428571429,0.6714285714285714,0.24193548387096775,29.0,47.0,15.0,23.0,62.0
ecoli70,300,2,fixed_c5,0.7428571428571429,0.6571428571428571,0.2459016393442623,30.0,46.0,15.0,24.0,61.0
ecoli70,300,2,fixed_c6,0.7428571428571429,0.6571428571428571,0.22033898305084745,28.0,46.0,13.0,24.0,59.0
ecoli70,300,2,fixed_c8,0.7428571428571429,0.6571428571428571,0.20689655172413793,27.0,46.0,12.0,24.0,58.0
ecoli70,300,3,code2022_buggy,0.7285714285714285,0.4714285714285714,0.175,38.0,33.0,7.0,37.0,40.0
ecoli70,300,3,code2022_signfixed,0.7285714285714285,0.6142857142857143,0.21818181818181817,29.0,43.0,12.0,27.0,55.0
